"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         851,      -7.010657802,      -3.773664978,      -4.839686768,      -1.724351647,      -7.736332324
          0,           0,         852,      -6.972690572,      -3.776302251,      -4.711463591,       -1.63635251,      -7.724513408
          0,           0,         853,      -6.874729186,      -3.780172389,       -4.59284719,      -1.479950592,      -7.752389851
          0,           0,         854,      -7.014816373,      -3.782768199,      -4.848527079,      -1.733230895,       -7.74611971
          0,           0,         855,      -6.977590253,      -3.785407765,      -4.720055966,      -1.645114205,      -7.734252265
          0,           0,         856,      -6.880948017,      -3.789282598,      -4.601033774,      -1.488588447,      -7.762205746
          0,           0,         857,      -7.018821279,      -3.791880924,      -4.856570737,      -1.741848357,       -7.75590948
          0,           0,         858,      -6.982314917,      -3.794523431,      -4.727914385,      -1.653632216,       -7.74399383
          0,           0,         859,      -6.887047348,      -3.798403344,      -4.608810559,      -1.497122468,      -7.772024392
          0,           0,         860,      -7.022722304,      -3.801002921,      -4.864150761,       -1.75032782,      -7.765702284
          0,           0,         861,      -6.986925053,      -3.803648692,      -4.735432718,       -1.66202787,      -7.753738834
          0,           0,         862,      -6.893096274,      -3.807533566,      -4.616572139,      -1.505658673,      -7.781846535
          0,           0,         863,      -7.026587849,      -3.810134103,      -4.871755135,      -1.758842878,      -7.775498878
          0,           0,         864,      -6.991505488,      -3.812783152,      -4.743087555,      -1.670477012,      -7.763487939
          0,           0,         865,      -6.899157574,      -3.816672705,      -4.624628179,      -1.514296799,      -7.791672787
          0,           0,         866,      -7.030463486,      -3.819274363,      -4.879742913,      -1.767519412,      -7.785299802
          0,           0,         867,      -6.996108909,      -3.821926439,      -4.751168607,       -1.67909636,      -7.773241596
          0,           0,         868,      -6.905249138,      -3.825820373,      -4.633063312,      -1.523069085,       -7.80150357
          0,           0,         869,      -7.034355896,      -3.828423433,      -4.888203654,      -1.776384148,      -7.803158452
          0,           0,         870,      -7.058191976,      -3.830103116,      -4.880281665,      -1.836330399,      -7.796712339
          0,           0,         871,      -7.007227377,      -3.832843183,      -4.757362697,      -1.698862254,      -7.784723863
          0,           0,         872,      -6.915888958,      -3.836632258,      -4.646548808,      -1.538280339,      -7.813067259
          0,           0,         873,      -7.042067019,      -3.839285866,      -4.906824087,      -1.793735983,      -7.814723352
          0,           0,         874,      -7.064718916,      -3.840922882,      -4.899576791,      -1.852800057,       -7.80824659
          0,           0,         875,      -7.015720165,       -3.84360399,      -4.776072732,      -1.714874524,      -7.796154203
          0,           0,         876,      -6.926781137,       -3.84734692,      -4.665902628,      -1.554210968,      -7.824520009
          0,           0,         877,      -7.049329055,      -3.850011268,        -4.9281069,      -1.810932414,      -7.818065979
          0,           0,         878,      -7.017828217,      -3.852576423,      -4.798581794,      -1.720671243,      -7.805777551
          0,           0,         879,      -6.932391903,       -3.85639214,      -4.678864203,      -1.562938581,      -7.834185127
          0,           0,         880,       -7.05201372,      -3.858992453,      -4.936947047,      -1.817946548,      -7.827699843
          0,           0,         881,      -7.021528219,      -3.861593314,      -4.806960496,      -1.729013461,      -7.815379492
          0,           0,         882,      -6.936590014,      -3.865453502,      -4.683743734,      -1.569653362,      -7.843900321
          0,           0,         883,      -7.053913334,       -3.86802353,      -4.939831212,      -1.822994896,       -7.83739072
          0,           0,         884,      -7.023796481,      -3.870643787,      -4.808753868,      -1.733717828,      -7.825043113
          0,           0,         885,      -6.940005521,      -3.874523986,      -4.685518879,      -1.574809049,      -7.853668646
          0,           0,         886,      -7.055972384,      -3.877103392,      -4.941006805,      -1.827845166,      -7.847133203
          0,           0,         887,      -7.026409126,      -3.879743179,      -4.810563155,      -1.738845436,       -7.83475324
          0,           0,         888,      -6.944275462,      -3.883649737,      -4.689329973,      -1.581324306,      -7.863474715
          0,           0,         889,      -7.058519851,      -3.886234169,      -4.944072417,      -1.834035001,       -7.85691505
          0,           0,         890,      -7.029525399,      -3.888891502,      -4.814292697,      -1.745201885,      -7.844500109
          0,           0,         891,      -6.949073767,      -3.892815532,      -4.695098597,      -1.588775666,      -7.873310803
          0,           0,         892,      -7.061504344,      -3.895402869,      -4.949618398,      -1.841564276,      -7.866728528
          0,           0,         893,      -7.033084554,      -3.898070311,       -4.82040108,        -1.7526479,       -7.85427554
          0,           0,         894,       -6.95428493,      -3.902001434,      -4.702922056,      -1.596967141,      -7.883169868
          0,           0,         895,      -7.064851221,      -3.904597153,      -4.957756438,      -1.850245565,      -7.876565101
          0,           0,         896,      -7.037081496,       -3.90726958,       -4.82902649,      -1.761214168,      -7.864070457
          0,           0,         897,      -6.959891272,      -3.911204996,      -4.712520733,      -1.605912858,      -7.893044032
          0,           0,         898,      -7.068404834,      -3.913809034,      -4.967793181,      -1.859696253,      -7.886415823
          0,           0,         899,      -7.041335707,      -3.916483824,       -4.83923403,      -1.770554867,      -7.873876354
          0,           0,         900,      -6.965626591,      -3.920422308,      -4.722698067,      -1.615187792,      -7.902926303
          0,           0,         901,      -7.071972187,       -3.92303274,      -4.978362292,      -1.869345675,       -7.89627355
          0,           0,         902,      -7.045607183,      -3.925708554,      -4.849641363,      -1.780075028,      -7.883687449
          0,           0,         903,      -6.971274209,      -3.929650285,      -4.732440899,      -1.624406235,      -7.912812375
          0,           0,         904,      -7.075428761,      -3.932265276,      -4.988315438,      -1.878754124,      -7.906134493
          0,           0,         905,      -7.049739074,      -3.934942362,      -4.859257005,      -1.789352214,      -7.893501227
          0,           0,         906,       -6.97674104,      -3.938888538,      -4.741311858,      -1.633397888,      -7.922700659
